Producto;Pais_Destino;Año;Valor_FOB_Miles_USD;Volumen_Fisico_Ton;Produccion_Nacional_Ton;Precio_Unitario_USD_x_Ton
CLORURO DE POTASIO (31042000);MÉXICO;2011;26176.768849999993;61540.45;9966038;0.4253587494079097
CLORURO DE POTASIO (31042000);HOLANDA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);ESPAÑA;2011;19633.06642;46357.1;9966038;0.42351800306749127
CLORURO DE POTASIO (31042000);ESTADOS UNIDOS;2011;7588.71947;20257.2;9966038;0.37461838111881207
CLORURO DE POTASIO (31042000);COLOMBIA;2011;15001.774099999999;32489.37;9966038;0.46174407506208953
CLORURO DE POTASIO (31042000);PERÚ;2011;5845.317579999999;14356.9;9966038;0.4071434348640723
CLORURO DE POTASIO (31042000);ARGENTINA;2011;1363.80359;2677.4006400000003;9966038;0.509375985657492
CLORURO DE POTASIO (31042000);PARAGUAY;2011;35.0;56.0;9966038;0.625
CLORURO DE POTASIO (31042000);COSTA RICA;2011;698.4106499999999;1930.0;9966038;0.36187080310880826
CLORURO DE POTASIO (31042000);GUATEMALA;2011;3072.3463199999997;7801.2;9966038;0.39382996462082753
CLORURO DE POTASIO (31042000);BOLIVIA;2011;270.8792;676.4;9966038;0.4004719101123596
CLORURO DE POTASIO (31042000);REPÚBLICA DOMINICANA ;2011;133.6884;314.0;9966038;0.4257592356687898
CLORURO DE POTASIO (31042000);BÉLGICA;2011;119637.95570999998;310078.1;9966038;0.38583168469492035
CLORURO DE POTASIO (31042000);THAILANDIA;2011;1174.92772;2496.0;9966038;0.47072424679487174
CLORURO DE POTASIO (31042000);COREA DEL SUR;2011;132.0;960.0;9966038;0.1375
CLORURO DE POTASIO (31042000);CHINA;2011;15277.508300000001;41015.7;9966038;0.37247952125649453
CLORURO DE POTASIO (31042000);VIETNAM;2011;543.8555;3535.0;9966038;0.15384879773691654
CLORURO DE POTASIO (31042000);AUSTRALIA;2011;948.45;2544.0;9966038;0.3728183962264151
CLORURO DE POTASIO (31042000);TAIWAN;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);PAKISTÁN;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);MYANMAR (EX BIRMANIA);2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);JAMAICA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);URUGUAY;2011;66.392;112.0;9966038;0.5927857142857142
CLORURO DE POTASIO (31042000);INDONESIA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);FILIPINAS;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);MALASIA;2011;292.93712;1704.0;9966038;0.17191145539906103
CLORURO DE POTASIO (31042000);INDIA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);EMIRATOS ARABES UNIDOS;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);TURQUÍA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);ARGELIA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);NICARAGUA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);GRECIA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);FINLANDIA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);SUDAN;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);EL SALVADOR;2011;29.48;96.0;9966038;0.3070833333333333
CLORURO DE POTASIO (31042000);NIGERIA;2011;22.956799999999998;96.0;9966038;0.2391333333333333
CLORURO DE POTASIO (31042000);KENIA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);GUYANA;2011;285.849;961.0;9966038;0.29744953173777317
CLORURO DE POTASIO (31042000);TÚNEZ;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);PANAMA;2011;67.33064;288.0;9966038;0.23378694444444445
CLORURO DE POTASIO (31042000);TRINIDAD Y TOBAGO;2011;7.78434;19.8;9966038;0.39314848484848486
CLORURO DE POTASIO (31042000);TOGO;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);PUERTO RICO;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);SIERRA LEONA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);ITALIA;2011;1434.32389;3511.0;9966038;0.4085228966106522
CLORURO DE POTASIO (31042000);ANGOLA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);TANZANIA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);MAURICIO;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);JAPÓN;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);PORTUGAL;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);AUSTRIA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);CUBA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);VENEZUELA;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);EGIPTO;2011;0.0;0.0;9966038;
CLORURO DE POTASIO (31042000);HONDURAS;2011;1348.0106400000002;4701.0;9966038;0.28674976388002554
CLORURO DE POTASIO (31042000);BARBADOS;2011;6.53401;27.0;9966038;0.2420003703703704
SULFATO DE POTASIO (31043000);MÉXICO;2011;6763.179470000001;8650.3;;0.7818433430054451
SULFATO DE POTASIO (31043000);MÉXICO;2011;6763.179470000001;8650.3;11187;0.7818433430054451
SULFATO DE POTASIO (31043000);MÉXICO;2011;6763.179470000001;8650.3;-;0.7818433430054451
SULFATO DE POTASIO (31043000);PERÚ;2011;2239.9950900000003;3322.5;;0.6741896433408578
SULFATO DE POTASIO (31043000);PERÚ;2011;2239.9950900000003;3322.5;11187;0.6741896433408578
SULFATO DE POTASIO (31043000);PERÚ;2011;2239.9950900000003;3322.5;-;0.6741896433408578
SULFATO DE POTASIO (31043000);ARGENTINA;2011;227.90684;304.65;;0.7480940095191203
SULFATO DE POTASIO (31043000);ARGENTINA;2011;227.90684;304.65;11187;0.7480940095191203
SULFATO DE POTASIO (31043000);ARGENTINA;2011;227.90684;304.65;-;0.7480940095191203
SULFATO DE POTASIO (31043000);COSTA RICA;2011;156.112;208.0;;0.7505384615384615
SULFATO DE POTASIO (31043000);COSTA RICA;2011;156.112;208.0;11187;0.7505384615384615
SULFATO DE POTASIO (31043000);COSTA RICA;2011;156.112;208.0;-;0.7505384615384615
SULFATO DE POTASIO (31043000);ESTADOS UNIDOS;2011;2231.0933;3900.0;;0.5720752051282051
SULFATO DE POTASIO (31043000);ESTADOS UNIDOS;2011;2231.0933;3900.0;11187;0.5720752051282051
SULFATO DE POTASIO (31043000);ESTADOS UNIDOS;2011;2231.0933;3900.0;-;0.5720752051282051
SULFATO DE POTASIO (31043000);ESPAÑA;2011;1639.42841;3102.0;;0.5285069019987105
SULFATO DE POTASIO (31043000);ESPAÑA;2011;1639.42841;3102.0;11187;0.5285069019987105
SULFATO DE POTASIO (31043000);ESPAÑA;2011;1639.42841;3102.0;-;0.5285069019987105
SULFATO DE POTASIO (31043000);ECUADOR;2011;684.61861;1005.6;;0.6808060958631662
SULFATO DE POTASIO (31043000);ECUADOR;2011;684.61861;1005.6;11187;0.6808060958631662
SULFATO DE POTASIO (31043000);ECUADOR;2011;684.61861;1005.6;-;0.6808060958631662
SULFATO DE POTASIO (31043000);BRASIL;2011;976.67063;1504.0;;0.6493820678191489
SULFATO DE POTASIO (31043000);BRASIL;2011;976.67063;1504.0;11187;0.6493820678191489
SULFATO DE POTASIO (31043000);BRASIL;2011;976.67063;1504.0;-;0.6493820678191489
SULFATO DE POTASIO (31043000);COLOMBIA;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);COLOMBIA;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);COLOMBIA;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);HOLANDA;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);HOLANDA;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);HOLANDA;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);REPÚBLICA DOMINICANA ;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);REPÚBLICA DOMINICANA ;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);REPÚBLICA DOMINICANA ;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);ARABIA SAUDITA;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);ARABIA SAUDITA;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);ARABIA SAUDITA;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);AUSTRALIA;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);AUSTRALIA;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);AUSTRALIA;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);PUERTO RICO;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);PUERTO RICO;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);PUERTO RICO;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);URUGUAY;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);URUGUAY;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);URUGUAY;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);SUDÁFRICA;2011;192.77856;300.0;;0.6425952
SULFATO DE POTASIO (31043000);SUDÁFRICA;2011;192.77856;300.0;11187;0.6425952
SULFATO DE POTASIO (31043000);SUDÁFRICA;2011;192.77856;300.0;-;0.6425952
SULFATO DE POTASIO (31043000);COREA DEL SUR;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);COREA DEL SUR;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);COREA DEL SUR;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);INDIA;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);INDIA;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);INDIA;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);BÉLGICA;2011;1717.2864;3454.3;;0.49714454448079204
SULFATO DE POTASIO (31043000);BÉLGICA;2011;1717.2864;3454.3;11187;0.49714454448079204
SULFATO DE POTASIO (31043000);BÉLGICA;2011;1717.2864;3454.3;-;0.49714454448079204
SULFATO DE POTASIO (31043000);ITALIA;2011;158.53126999999998;300.0;;0.5284375666666666
SULFATO DE POTASIO (31043000);ITALIA;2011;158.53126999999998;300.0;11187;0.5284375666666666
SULFATO DE POTASIO (31043000);ITALIA;2011;158.53126999999998;300.0;-;0.5284375666666666
SULFATO DE POTASIO (31043000);NICARAGUA;2011;71.536;104.0;;0.6878461538461539
SULFATO DE POTASIO (31043000);NICARAGUA;2011;71.536;104.0;11187;0.6878461538461539
SULFATO DE POTASIO (31043000);NICARAGUA;2011;71.536;104.0;-;0.6878461538461539
SULFATO DE POTASIO (31043000);GUATEMALA;2011;58.23;78.0;;0.7465384615384615
SULFATO DE POTASIO (31043000);GUATEMALA;2011;58.23;78.0;11187;0.7465384615384615
SULFATO DE POTASIO (31043000);GUATEMALA;2011;58.23;78.0;-;0.7465384615384615
SULFATO DE POTASIO (31043000);HONDURAS ;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);HONDURAS ;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);HONDURAS ;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);THAILANDIA;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);THAILANDIA;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);THAILANDIA;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);MALASIA;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);MALASIA;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);MALASIA;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);VENEZUELA;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);VENEZUELA;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);VENEZUELA;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);VIETNAM;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);VIETNAM;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);VIETNAM;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);EMIRATOS ARABES UNIDOS;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);EMIRATOS ARABES UNIDOS;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);EMIRATOS ARABES UNIDOS;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);TURQUÍA;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);TURQUÍA;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);TURQUÍA;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);CUBA;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);CUBA;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);CUBA;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);EL SALVADOR;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);EL SALVADOR;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);EL SALVADOR;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);CHINA ;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);CHINA ;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);CHINA ;2011;0.0;0.0;-;
SULFATO DE POTASIO (31043000);PANAMÁ;2011;0.0;0.0;;
SULFATO DE POTASIO (31043000);PANAMÁ;2011;0.0;0.0;11187;
SULFATO DE POTASIO (31043000);PANAMÁ;2011;0.0;0.0;-;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);HOLANDA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ESTADOS UNIDOS;2011;75754.94046;75114.7;;1.0085235041875957
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ESPAÑA;2011;95133.32968;103867.8;;0.915907814356326
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);PERÚ;2011;12776.078859999998;12951.8;;0.9864326858042897
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);SUDÁFRICA;2011;19386.053909999995;23076.6;;0.8400740971373598
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ARGENTINA;2011;9880.738799999994;12897.0;;0.7661269132356358
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ECUADOR;2011;3106.01467;3230.6;;0.9614358540209249
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);COREA DEL SUR;2011;3480.9908699999996;3483.0;;0.9994231610680446
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ITALIA;2011;6882.60934;7353.5;;0.9359637369959883
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);REPÚBLICA DOMINICANA;2011;1570.26;1559.0;;1.0072225785760103
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);GUATEMALA;2011;1264.4895000000001;1194.0;;1.0590364321608041
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);THAILANDIA;2011;1157.1276300000002;1286.0;;0.899788203732504
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);HONDURAS ;2011;336.68029;312.0;;1.0791034935897437
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);NICARAGUA;2011;939.9679199999999;882.0;;1.0657232653061224
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);BRASIL;2011;7032.50497;8540.0;;0.8234783337236534
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);INDONESIA;2011;3048.25937;4090.0;;0.7452956894865527
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);COSTA RICA;2011;927.3140800000001;919.5;;1.0084981837955411
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);JAPÓN;2011;685.54315;609.0;;1.1256866174055828
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);BÉLGICA;2011;92323.58346;105979.4;;0.8711465007350485
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);INDIA;2011;3255.97957;3648.0;;0.8925382593201754
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);COLOMBIA;2011;883.2839500000001;1051.4;;0.8401026726269736
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);MARRUECOS;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);BOLIVIA;2011;485.342;406.0;;1.195423645320197
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);TURQUÍA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);POLONIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ARGELIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);MOZAMBIQUE;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);AUSTRALIA;2011;2286.9853900000007;2637.0;;0.8672678763746685
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);CAMBODIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);GHANA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);LIBANO;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);URUGUAY;2011;158.1286;161.0;;0.9821652173913044
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ALEMANIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);VIETNAM;2011;270.84156;288.0;;0.9404220833333334
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);TAIWAN (FORMOSA);2011;940.0;882.0;;1.0657596371882085
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);EL SALVADOR;2011;170.75215;156.0;;1.0945650641025642
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);KUWAIT;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);PANAMÁ;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);EMIRATOS ARABES UNIDOS;2011;1325.785;1933.26;;0.6857768742952319
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);DINAMARCA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);REINO UNIDO;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);PARAGUAY;2011;60.17942;46.0;;1.3082482608695651
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);FRANCIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);MALASIA;2011;764.6714000000001;851.0;;0.8985562867215042
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);GRECIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);CANADA;2011;1413.2;1632.0;;0.8659313725490196
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);MYANMAR (EX BIRMANIA);2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);MÉXICO;2011;88.04812999999999;78.0;;1.1288221794871793
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);CHINA ;2011;13783.190010000002;20649.3;;0.6674894553326264
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);EGIPTO;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);TUNEZ;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);LETONIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ARABIA SAUDITA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);NUEVA ZELANDIA;2011;83.575;100.0;;0.83575
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ETIOPIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);SRI LANKA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);KENIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);LITUANIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);SUIZA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);SENEGAL;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);VENEZUELA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);SURINAM;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);FILIPINAS;2011;125.16217999999999;140.0;;0.8940155714285714
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);PUERTO RICO;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ISRAEL;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);SIRIA;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);SINGAPUR;2011;0.0;0.0;;
NITRATO DE POTASIO (28341000 / 28342100 / 28342900);ANGOLA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);ESTADOS UNIDOS;2011;22375.903150000002;31657.1;;0.7068210022396241
NITRATO DE SODIO (31025000);JAPÓN;2011;6686.6492;12637.0;;0.5291326422410382
NITRATO DE SODIO (31025000);HOLANDA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);BRASIL;2011;3384.3833600000003;6459.0;;0.5239794643133613
NITRATO DE SODIO (31025000);PERÚ;2011;974.62646;1963.2;;0.49644787082314584
NITRATO DE SODIO (31025000);ARGENTINA;2011;2040.6490000000003;4659.0;;0.4380015024683409
NITRATO DE SODIO (31025000);BÉLGICA;2011;10314.870879999999;14441.3;;0.7142619348673596
NITRATO DE SODIO (31025000);SUDÁFRICA;2011;663.2098599999999;750.0;;0.8842798133333333
NITRATO DE SODIO (31025000);ESPAÑA;2011;26732.643929999995;41312.8;;0.6470789665672623
NITRATO DE SODIO (31025000);ECUADOR;2011;197.06971000000001;322.8;;0.6105009603469641
NITRATO DE SODIO (31025000);MÉXICO;2011;18.08663;25.0;;0.7234652
NITRATO DE SODIO (31025000);COREA DEL SUR;2011;1473.0453099999997;2220.0;;0.6635339234234233
NITRATO DE SODIO (31025000);THAILANDIA;2011;829.8013099999998;1265.0;;0.6559694150197627
NITRATO DE SODIO (31025000);GRECIA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);COLOMBIA;2011;667.17696;988.0;;0.6752803238866397
NITRATO DE SODIO (31025000);PANAMÁ;2011;20.602;25.0;;0.82408
NITRATO DE SODIO (31025000);URUGUAY;2011;98.27042;131.0;;0.7501558778625954
NITRATO DE SODIO (31025000);EMIRATOS ARABES UNIDOS;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);ITALIA;2011;509.59038;722.0;;0.7058038504155124
NITRATO DE SODIO (31025000);REINO UNIDO;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);INDONESIA;2011;871.8911499999999;1592.0;;0.5476703203517588
NITRATO DE SODIO (31025000);LETONIA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);BOLIVIA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);MALASIA;2011;313.84443;528.0;;0.5944023295454546
NITRATO DE SODIO (31025000);PARAGUAY;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);CANADÁ;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);NORUEGA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);COSTA RICA;2011;152.45038;156.0;;0.9772460256410256
NITRATO DE SODIO (31025000);AUSTRALIA;2011;1064.9881400000004;1696.0;;0.6279411202830191
NITRATO DE SODIO (31025000);TAIWAN (FORMOSA);2011;41.43518;60.75;;0.6820605761316872
NITRATO DE SODIO (31025000);HONDURAS;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);TURQUIA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);REPÚBLICA DOMINICANA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);CUBA;2011;87.2152;220.0;;0.39643272727272727
NITRATO DE SODIO (31025000);NICARAGUA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);FILIPINAS;2011;52.809050000000006;99.0;;0.5334247474747476
NITRATO DE SODIO (31025000);GUATEMALA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);INDIA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);NUEVA ZELANDIA;2011;14.372110000000001;24.0;;0.5988379166666667
NITRATO DE SODIO (31025000);PORTUGAL;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);CHINA ;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);GHANA;2011;0.0;0.0;;
NITRATO DE SODIO (31025000);VENEZUELA;2011;658.48412;994.0;;0.6624588732394365
SALITRE POTÁSICO (31059010);BRASIL;2011;35028.52141;73201.667;;0.4785208157896186
SALITRE POTÁSICO (31059010);INDONESIA;2011;2584.3096700000006;4884.0;;0.5291379340704342
SALITRE POTÁSICO (31059010);TAIWAN (FORMOSA);2011;91.50509;168.0;;0.5446731547619047
SALITRE POTÁSICO (31059010);ECUADOR;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);HONDURAS ;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);JAPON;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);GUATEMALA;2011;199.299;475.0;;0.4195768421052632
SALITRE POTÁSICO (31059010);NICARAGUA;2011;1059.396;2525.0;;0.4195627722772277
SALITRE POTÁSICO (31059010);NICARAGUA;2011;1059.396;0.0;;
SALITRE POTÁSICO (31059010);ESTADOS UNIDOS;2011;176.4;480.0;;0.3675
SALITRE POTÁSICO (31059010);POLONIA;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);PARAGUAY;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);HOLANDA;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);INDIA;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);BÉLGICA;2011;1098.6716999999999;2127.0;;0.5165358251057828
SALITRE POTÁSICO (31059010);THAILANDIA;2011;489.94278;759.0;;0.6455109090909091
SALITRE POTÁSICO (31059010);ESPAÑA;2011;366.20246999999995;620.0;;0.5906491451612902
SALITRE POTÁSICO (31059010);MÉXICO;2011;8543.543689999999;12660.22;;0.6748337461750269
SALITRE POTÁSICO (31059010);SINGAPUR;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);SUDÁFRICA;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);CHINA;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);ITALIA;2011;77.94;144.0;;0.54125
SALITRE POTÁSICO (31059010);PANAMÁ;2011;52.34;125.0;;0.41872000000000004
SALITRE POTÁSICO (31059010);AUSTRALIA;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);MALASIA;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);REPÚBLICA DOMINICANA;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);PERÚ;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);REINO UNIDO;2011;0.0;0.0;;
SALITRE POTÁSICO (31059010);CANADÁ;2011;0.0;0.0;;
PRODUCTOS DE LITIO (28369190/28369130/28369150/28369140);CHINA ;2011;20966.254900000004;5028.8;;4.169236179605473
PRODUCTOS DE LITIO (28369190/28369130/28369150/28369140);COREA DEL SUR;2011;47630.818849999996;11272.64;;4.225347287769324
